age,amount,fraud,M,es_barsandrestaurants,es_contents,es_fashion,es_food,es_health,es_home,es_hotelservices,es_hyper,es_leisure,es_otherservices,es_sportsandtoys,es_tech,es_transportation,es_travel
1,50.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,7.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,9.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,25.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,13.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,23.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,12.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,29.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,34.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,68.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,130.36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,24.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,117.38,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,58.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,33.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,38.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,13.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,52.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,17.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,26.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,201.81,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,11.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,29.84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,20.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,61.32,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,7.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,24.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,4.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,20.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,3.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,45.24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,7.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,28.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,30.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,26.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,12.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,20.28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,29.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,17.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,22.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,39.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,42.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,44.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,36.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,7.99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,17.31,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,44.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,41.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,67.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,23.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,34.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,33.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,74.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,39.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,14.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,13.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,10.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,28.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,43.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,98.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,15.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,46.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,36.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,46.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,28.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,21.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,7.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,17.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,192.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,54.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,15.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,1.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,13.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,29.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,42.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,18.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,59.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,26.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,39.59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,45.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,32.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,31.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,45.27,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,1.0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,40.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,28.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,50.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,23.94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,18.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,14.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,12.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,29.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,26.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,40.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,24.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,23.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,59.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,26.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,19.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,91.87,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,39.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,16.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,41.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,13.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,23.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,73.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,16.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,99.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,23.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,49.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,236.1474,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,17.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,52.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,29.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,19.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,10.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,7.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,36.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,12.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,32.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,25.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,11.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,26.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,20.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,6.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,17.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,125.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,55.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,10.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,144.96,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,78.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,13.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,236.1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,21.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,14.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,14.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,49.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,43.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,23.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,39.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,50.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,13.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,22.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,38.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,17.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,26.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,16.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,39.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,52.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,46.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,16.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,17.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,18.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,29.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,23.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,53.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,42.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,26.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,17.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,26.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,20.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,28.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,9.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,11.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,43.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,29.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,88.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,114.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,33.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1.0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,30.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,16.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,27.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,26.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,27.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,103.27,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,13.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,69.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,23.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,42.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,12.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,43.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,20.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,43.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,10.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,11.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,43.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,142.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,26.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,33.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,44.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,42.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,37.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,31.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,26.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,3.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,28.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,33.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,110.55,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,4.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,24.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,30.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,13.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,40.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,23.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,13.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,56.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,15.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,19.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,44.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,21.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,39.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,46.63,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,22.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,39.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,63.48,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,39.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,91.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,13.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,24.29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,40.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,236.1474,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,29.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,59.59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,14.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,33.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,30.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,41.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,55.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,35.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,47.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,41.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,16.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,5.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,41.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,40.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,4.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,24.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,23.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,12.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,11.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,9.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,26.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1.0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,43.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,15.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,136.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,9.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,6.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,54.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,27.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,38.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,25.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,7.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,9.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,45.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,13.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,7.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,12.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,81.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,13.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,24.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,34.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,51.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,48.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,67.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,34.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,46.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,12.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,68.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,3.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,90.91,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,31.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,31.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,9.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,9.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,22.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,28.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,18.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,9.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,7.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,27.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,55.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,22.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,36.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,7.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,26.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,14.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,31.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,13.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,56.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,26.94,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,40.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,14.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,13.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,29.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,7.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,59.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,66.84,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,60.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,3.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,43.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,37.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,11.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,236.1474,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,35.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,56.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,29.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,28.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,18.89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,3.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,34.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,51.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,135.57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,52.69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,34.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,7.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,1.0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,11.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,8.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1.0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,64.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,33.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,37.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,65.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
