age,gender,category,amount,fraud
2,F,es_food,18.89,0
2,F,es_transportation,3.72,0
5,F,es_transportation,34.54,0
1,M,es_transportation,51.68,0
2,F,es_sportsandtoys,135.57,0
4,F,es_food,52.69,0
2,M,es_transportation,34.54,0
2,M,es_transportation,7.77,0
3,F,es_transportation,12.4,0
6,F,es_transportation,1.0998,0
2,F,es_transportation,11.53,0
1,M,es_transportation,8.47,0
2,F,es_transportation,1.0998,0
2,M,es_wellnessandbeauty,64.26,0
2,F,es_transportation,33.73,0
4,M,es_transportation,37.94,0
3,F,es_transportation,65.5,0
4,M,es_transportation,31.7,0
5,F,es_transportation,53.47,0
2,M,es_health,177.83,0
3,M,es_transportation,3.14,0
3,F,es_transportation,52.05,0
4,F,es_transportation,13.5,0
4,F,es_transportation,56.01,0
4,M,es_wellnessandbeauty,128.75,0
3,F,es_transportation,5.65,0
6,F,es_transportation,7.93,0
3,M,es_transportation,56.73,0
3,M,es_tech,186.88,0
2,F,es_transportation,31.75,0
2,M,es_transportation,38.44,0
2,M,es_transportation,33.76,0
2,F,es_transportation,6.59,0
6,M,es_transportation,14.12,0
3,M,es_transportation,29.51,0
6,F,es_transportation,2.83,0
2,F,es_food,24.14,0
4,M,es_transportation,14.92,0
3,F,es_transportation,55.44,0
5,F,es_transportation,9.68,0
6,F,es_transportation,10.52,0
2,F,es_transportation,29.36,0
3,M,es_transportation,15.83,0
2,F,es_transportation,28.19,0
2,F,es_fashion,46.23,0
4,M,es_transportation,33.52,0
2,F,es_transportation,62.93,0
3,M,es_transportation,7.83,0
4,M,es_barsandrestaurants,20.7,0
2,F,es_transportation,28.05,0
3,M,es_food,13.95,0
2,M,es_transportation,30.64,0
3,F,es_transportation,4.27,0
2,M,es_transportation,92.93,0
4,F,es_food,38.92,0
2,M,es_transportation,7.53,0
5,M,es_transportation,51.85,0
3,M,es_transportation,44.29,0
4,F,es_transportation,32.32,0
3,M,es_transportation,38.6,0
2,M,es_transportation,25.55,0
1,F,es_sportsandtoys,236.1474,0
4,F,es_transportation,15.03,0
5,M,es_transportation,58.46,0
3,F,es_transportation,43.66,0
1,M,es_tech,58.68,0
3,U,es_food,58.66,0
2,F,es_transportation,64.35,0
4,F,es_transportation,36.32,0
1,M,es_transportation,6.81,0
4,F,es_transportation,12.04,0
4,F,es_transportation,48.97,0
3,M,es_transportation,33.65,0
2,F,es_transportation,19.17,0
5,F,es_wellnessandbeauty,75.72,0
3,M,es_transportation,5.86,0
4,M,es_transportation,47.6,0
2,M,es_transportation,22.07,0
3,F,es_barsandrestaurants,11.64,0
3,F,es_hotelservices,106.87,0
3,F,es_transportation,52.87,0
1,F,es_transportation,7.44,0
2,F,es_transportation,8.32,0
3,F,es_transportation,52.71,0
1,F,es_health,157.92,0
2,M,es_transportation,20.9,0
5,F,es_transportation,27.32,0
4,M,es_wellnessandbeauty,71.27,0
1,F,es_transportation,66.03,0
2,F,es_transportation,38.5,0
4,F,es_transportation,44.52,0
2,F,es_fashion,52.62,0
3,M,es_transportation,9.7,0
4,M,es_transportation,16.51,0
3,F,es_transportation,4.45,0
2,F,es_transportation,9.6,0
4,F,es_transportation,38.57,0
3,M,es_health,214.58,0
5,M,es_transportation,3.09,0
3,F,es_transportation,28.33,0
2,M,es_transportation,9.41,0
2,F,es_wellnessandbeauty,102.74,0
2,M,es_transportation,24.85,0
3,M,es_transportation,28.14,0
2,F,es_transportation,1.0998,0
2,F,es_transportation,12.01,0
2,M,es_transportation,36.61,0
4,M,es_transportation,65.97,0
1,F,es_transportation,39.23,0
2,M,es_transportation,48.75,0
6,M,es_transportation,6.68,0
4,M,es_food,13.71,0
2,F,es_transportation,25.03,0
5,F,es_transportation,20.76,0
2,F,es_transportation,42.45,0
3,M,es_transportation,46.74,0
3,M,es_transportation,39.78,0
5,F,es_transportation,27.7,0
1,F,es_transportation,1.0998,0
4,F,es_transportation,20.93,0
2,M,es_transportation,2.63,0
3,M,es_transportation,4.21,0
5,F,es_wellnessandbeauty,83.46,0
3,F,es_transportation,21.82,0
5,M,es_transportation,9.69,0
1,F,es_transportation,24.22,0
2,F,es_food,24.21,0
3,F,es_transportation,34.89,0
1,M,es_hyper,1.0998,0
4,F,es_transportation,8.31,0
3,F,es_transportation,15.27,0
4,M,es_transportation,77.86,0
1,M,es_transportation,55.48,0
4,F,es_transportation,4.68,0
2,F,es_transportation,36.96,0
3,F,es_fashion,155.96,0
4,F,es_transportation,19.12,0
3,F,es_transportation,30.83,0
2,M,es_transportation,85.68,0
2,F,es_transportation,40.62,0
2,F,es_transportation,8.13,0
3,M,es_transportation,4.84,0
2,M,es_health,107.54,0
3,F,es_transportation,40.2,0
5,M,es_transportation,26.44,0
2,M,es_transportation,36.34,0
1,F,es_transportation,85.23,0
4,M,es_transportation,35.94,0
2,F,es_transportation,64.61,0
4,M,es_transportation,34.94,0
6,F,es_transportation,1.0998,0
1,M,es_transportation,8.16,0
2,F,es_tech,232.49,0
3,F,es_transportation,33.8,0
2,F,es_transportation,11.88,0
1,M,es_wellnessandbeauty,1.35,0
3,F,es_transportation,16.03,0
3,F,es_transportation,23.63,0
2,F,es_barsandrestaurants,52.82,0
4,F,es_wellnessandbeauty,152.45,0
3,M,es_transportation,36.83,0
1,M,es_sportsandtoys,114.71,0
2,M,es_transportation,17.65,0
5,M,es_transportation,13.6,0
5,F,es_transportation,30.5,0
3,F,es_transportation,26.61,0
4,M,es_transportation,40.91,0
2,M,es_fashion,26.53,0
5,F,es_transportation,42.05,0
2,F,es_transportation,8.02,0
3,M,es_transportation,16.1,0
3,M,es_transportation,6.78,0
2,M,es_transportation,22.57,0
2,M,es_transportation,2.36,0
4,F,es_transportation,16.13,0
5,M,es_transportation,12.9,0
3,F,es_transportation,1.0998,0
3,F,es_transportation,6.95,0
3,F,es_transportation,42.71,0
2,M,es_transportation,20.7,0
2,F,es_transportation,48.66,0
3,F,es_transportation,22.51,0
2,F,es_transportation,51.35,0
4,M,es_transportation,14.82,0
4,F,es_transportation,49.58,0
2,M,es_transportation,33.64,0
4,M,es_transportation,16.66,0
3,M,es_food,36.68,0
2,F,es_transportation,8.58,0
4,M,es_transportation,1.0998,0
5,M,es_transportation,7.48,0
3,M,es_transportation,23.89,0
4,F,es_tech,48.16,0
2,F,es_food,49.7,0
4,F,es_transportation,21.31,0
3,M,es_transportation,52.24,0
4,F,es_transportation,39.08,0
4,F,es_transportation,30.68,0
3,M,es_transportation,2.01,0
5,F,es_transportation,38.17,0
4,M,es_transportation,43.83,0
4,M,es_transportation,42.47,0
4,M,es_transportation,14.29,0
6,F,es_transportation,22.82,0
6,M,es_health,209.45,0
5,F,es_transportation,44.72,0
5,F,es_transportation,64.56,0
3,F,es_transportation,26.38,0
2,M,es_transportation,80.48,0
2,M,es_fashion,71.18,0
2,M,es_transportation,19.02,0
2,F,es_wellnessandbeauty,44.56,0
4,F,es_transportation,29.09,0
3,F,es_transportation,19.25,0
5,F,es_transportation,56.47,0
2,M,es_transportation,57.64,0
2,F,es_transportation,33.27,0
2,F,es_transportation,35.8,0
5,F,es_home,22.75,0
2,F,es_transportation,9.77,0
2,M,es_transportation,25.14,0
1,F,es_barsandrestaurants,46.27,0
4,M,es_transportation,8.93,0
2,M,es_transportation,49.6,0
2,M,es_transportation,30.93,0
2,F,es_transportation,16.29,0
3,F,es_transportation,26.9,0
3,M,es_transportation,49.14,0
3,M,es_transportation,37.48,0
5,F,es_transportation,37.28,0
1,F,es_transportation,74.61,0
6,F,es_transportation,7.81,0
2,M,es_transportation,30,0
5,M,es_transportation,8.18,0
3,M,es_transportation,6.68,0
4,F,es_transportation,23.86,0
2,M,es_transportation,52.34,0
3,M,es_transportation,8.91,0
3,F,es_transportation,43.66,0
4,F,es_health,70.11,0
3,M,es_transportation,39.86,0
3,F,es_transportation,20.89,0
3,M,es_transportation,26.83,0
6,F,es_transportation,5.82,0
5,M,es_transportation,46.28,0
3,M,es_transportation,5.18,0
3,M,es_transportation,26.81,0
4,F,es_transportation,41.2,0
5,M,es_transportation,65.88,0
2,F,es_transportation,38.71,0
2,F,es_transportation,17.16,0
1,M,es_transportation,34.04,0
2,F,es_transportation,49.67,0
3,M,es_fashion,6.61,0
3,M,es_wellnessandbeauty,25.85,0
2,M,es_transportation,21.55,0
4,F,es_transportation,48.95,0
1,F,es_transportation,34.18,0
3,F,es_transportation,4.99,0
3,M,es_transportation,14.36,0
5,F,es_transportation,4.29,0
3,F,es_transportation,9.87,0
3,M,es_transportation,36.12,0
1,F,es_transportation,13.85,0
4,M,es_transportation,34.86,0
1,F,es_transportation,2.16,0
3,F,es_transportation,32.55,0
2,F,es_transportation,24.99,0
5,F,es_hyper,5.84,0
2,M,es_transportation,38.82,0
5,M,es_transportation,11.69,0
1,F,es_transportation,18.71,0
4,F,es_transportation,68.47,0
4,F,es_transportation,23.26,0
1,F,es_transportation,9.71,0
2,M,es_transportation,41.67,0
2,F,es_transportation,16.96,0
4,M,es_transportation,1.84,0
3,M,es_transportation,39.21,0
4,F,es_transportation,31.23,0
2,F,es_transportation,10.05,0
6,F,es_transportation,58.09,0
2,F,es_transportation,43.69,0
2,F,es_transportation,18.46,0
4,F,es_transportation,29.26,0
5,F,es_transportation,39.31,0
4,M,es_fashion,20.35,0
5,M,es_transportation,19.65,0
5,F,es_transportation,15.82,0
3,M,es_wellnessandbeauty,71.81,0
4,F,es_transportation,26.92,0
3,M,es_transportation,20.06,0
4,M,es_health,97.66,0
4,M,es_transportation,33.78,0
3,F,es_transportation,29.4,0
5,F,es_transportation,18.8,0
2,M,es_transportation,17.37,0
5,F,es_transportation,15.58,0
4,F,es_food,22.95,0
2,F,es_transportation,42.31,0
5,F,es_fashion,76.95,0
1,F,es_transportation,67.57,0
5,F,es_fashion,25.22,0
6,F,es_transportation,2.63,0
3,M,es_transportation,1.52,0
3,M,es_transportation,5.12,0
2,F,es_transportation,22.28,0
2,F,es_transportation,8.02,0
5,M,es_transportation,2.12,0
2,M,es_transportation,7.33,0
5,M,es_health,124.14,0
2,F,es_transportation,25.26,0
2,M,es_transportation,47.93,0
1,M,es_transportation,7.17,0
5,M,es_transportation,22.24,0
5,F,es_transportation,25.64,0
5,M,es_transportation,25.51,0
4,F,es_transportation,41.01,0
2,F,es_transportation,12.32,0
4,F,es_transportation,53.98,0
2,F,es_transportation,9.76,0
2,F,es_transportation,1.0998,0
4,F,es_transportation,27.15,0
3,M,es_transportation,8.08,0
3,F,es_transportation,4.22,0
2,M,es_transportation,37.92,0
5,F,es_hyper,32.35,0
2,M,es_transportation,22.92,0
5,M,es_transportation,77.57,0
6,F,es_transportation,19.62,0
5,F,es_transportation,26.25,0
4,M,es_transportation,22.28,0
2,M,es_transportation,3.71,0
0,F,es_transportation,47.78,0
1,F,es_transportation,8.82,0
4,F,es_fashion,91.07,0
3,F,es_transportation,38.7,0
2,F,es_sportsandtoys,101.05,0
3,F,es_transportation,9.57,0
6,F,es_transportation,9.65,0
3,M,es_transportation,29.72,0
4,F,es_transportation,4.98,0
3,F,es_transportation,27,0
3,F,es_transportation,51.38,0
3,F,es_transportation,22,0
1,F,es_transportation,28.42,0
2,M,es_transportation,40.88,0
5,F,es_transportation,3.6,0
4,M,es_transportation,20.96,0
2,F,es_transportation,23.99,0
3,M,es_transportation,18.16,0
2,M,es_transportation,13.95,0
1,F,es_transportation,6.27,0
3,M,es_transportation,22.14,0
5,F,es_transportation,22.47,0
2,M,es_transportation,8.14,0
4,M,es_transportation,51.42,0
2,M,es_transportation,1.0998,0
3,F,es_transportation,7.44,0
1,M,es_transportation,32.14,0
2,F,es_transportation,60.66,0
3,M,es_transportation,12.36,0
3,M,es_transportation,1.0998,0
3,F,es_transportation,47.55,0
4,F,es_transportation,4.23,0
3,M,es_transportation,61.39,0
1,F,es_transportation,32.31,0
2,F,es_transportation,52.21,0
2,M,es_transportation,65.03,0
1,F,es_wellnessandbeauty,64.29,0
4,F,es_barsandrestaurants,17.93,0
1,F,es_transportation,4.11,0
3,F,es_transportation,43.31,0
2,F,es_transportation,7.31,0
3,F,es_transportation,6.27,0
6,M,es_transportation,42.42,0
4,M,es_transportation,51.6,0
5,F,es_transportation,40.25,0
2,M,es_transportation,39.3,0
2,M,es_health,36.63,0
1,F,es_transportation,32.54,0
4,M,es_transportation,25.87,0
3,F,es_transportation,57.39,0
2,F,es_transportation,16.82,0
2,F,es_transportation,51.86,0
5,M,es_transportation,43.28,0
2,F,es_transportation,28.08,0
2,F,es_transportation,10.36,0
2,M,es_transportation,7.74,0
4,M,es_transportation,15.19,0
3,F,es_health,129.54,0
3,M,es_transportation,27.09,0
1,M,es_transportation,7.99,0
2,M,es_transportation,18.27,0
4,M,es_transportation,27.38,0
2,F,es_transportation,34.48,0
2,F,es_transportation,3.77,0
5,M,es_transportation,53.49,0
2,M,es_transportation,14.87,0
2,M,es_transportation,27.02,0
6,M,es_transportation,2.05,0
4,F,es_transportation,20.93,0
4,F,es_transportation,15.87,0
2,F,es_transportation,12.04,0
2,M,es_transportation,83.36,0
1,M,es_transportation,1.8,0
4,F,es_transportation,33.09,0
2,F,es_transportation,18.68,0
1,F,es_health,236.1474,0
1,F,es_transportation,7.57,0
4,F,es_transportation,60.23,0
2,M,es_transportation,16.01,0
2,F,es_transportation,8.44,0
3,F,es_transportation,14.58,0
2,F,es_transportation,41.91,0
4,F,es_wellnessandbeauty,27.59,0
2,F,es_transportation,50.4,0
2,F,es_transportation,22.38,0
5,F,es_transportation,19.63,0
3,F,es_transportation,71.38,0
5,F,es_transportation,51.35,0
3,F,es_transportation,54.31,0
3,F,es_transportation,13.23,0
4,M,es_transportation,16.4,0
1,F,es_transportation,56.42,0
2,M,es_transportation,1.11,0
2,F,es_transportation,9.76,0
3,M,es_transportation,21.55,0
5,M,es_transportation,52.58,0
3,M,es_transportation,36.62,0
2,F,es_hyper,32.23,0
3,F,es_transportation,30.74,0
2,F,es_transportation,45.56,0
4,M,es_transportation,6.67,0
4,M,es_transportation,35.47,0
2,M,es_transportation,28.02,0
5,M,es_transportation,18.02,0
5,F,es_transportation,15.1,0
4,M,es_transportation,22.54,0
1,F,es_transportation,6.03,0
3,M,es_transportation,1.32,0
2,F,es_transportation,32.75,0
3,M,es_transportation,35.78,0
3,F,es_transportation,2.75,0
2,M,es_transportation,4.85,0
2,M,es_barsandrestaurants,52.36,0
4,F,es_transportation,23.32,0
2,M,es_transportation,20.41,0
4,F,es_transportation,17.1,0
3,F,es_hyper,16.83,0
2,F,es_transportation,5.88,0
4,F,es_transportation,17.3,0
3,M,es_transportation,39.09,0
3,F,es_transportation,35.01,0
3,M,es_transportation,21.04,0
4,F,es_wellnessandbeauty,28.62,0
4,M,es_transportation,29.19,0
2,M,es_transportation,20.78,0
3,F,es_tech,98.57,0
2,M,es_transportation,25.36,0
3,F,es_transportation,42.03,0
2,M,es_transportation,35.1,0
4,M,es_transportation,24.62,0
3,F,es_transportation,9.19,0
3,F,es_transportation,22,0
4,M,es_transportation,17.68,0
1,F,es_transportation,1.0998,0
3,F,es_transportation,1.0998,0
2,F,es_transportation,6.9,0
3,M,es_transportation,52.1,0
2,F,es_transportation,30.82,0
2,F,es_transportation,1.11,0
5,F,es_transportation,37.62,0
2,M,es_health,7.81,0
2,F,es_transportation,20.74,0
4,M,es_transportation,53.99,0
2,M,es_transportation,36.43,0
3,F,es_transportation,15.23,0
2,F,es_food,57.59,0
2,F,es_transportation,22.85,0
2,F,es_transportation,11.89,0
2,M,es_food,7.46,0
1,F,es_transportation,37.56,0
3,M,es_transportation,5.13,0
5,F,es_transportation,58.25,0
2,M,es_transportation,3.07,0
3,M,es_transportation,35.53,0
3,F,es_food,72.35,0
4,M,es_transportation,13.29,0
4,M,es_transportation,2.08,0
4,M,es_transportation,31.52,0
4,F,es_food,55.05,0
4,F,es_transportation,53.31,0
4,F,es_transportation,4.45,0
2,M,es_food,79.77,0
3,F,es_transportation,10.98,0
2,M,es_transportation,31.56,0
3,F,es_wellnessandbeauty,34.86,0
2,F,es_transportation,42.08,0
3,M,es_transportation,5.97,0
4,F,es_transportation,29.47,0
4,M,es_transportation,3.14,0
1,F,es_health,160.83,0
3,M,es_transportation,17.92,0
5,M,es_transportation,21.47,0
2,M,es_hotelservices,46.59,0
1,M,es_transportation,19.64,0
5,M,es_transportation,39.3,0
5,F,es_transportation,44.24,0
2,M,es_transportation,48.72,0
2,F,es_transportation,27.05,0
3,M,es_transportation,33.01,0
3,F,es_transportation,50.17,0
2,F,es_transportation,55.62,0
5,F,es_transportation,2.06,0
2,M,es_transportation,14.77,0
5,M,es_transportation,16.26,0
2,M,es_wellnessandbeauty,100,0
2,F,es_transportation,14.02,0
3,F,es_wellnessandbeauty,25.28,0
3,M,es_transportation,43.88,0
4,F,es_wellnessandbeauty,80.31,0
2,F,es_transportation,40.31,0
1,M,es_transportation,33.92,0
3,F,es_transportation,14.31,0
4,M,es_transportation,14.99,0
2,M,es_transportation,44.06,0
3,M,es_transportation,65.15,0
2,F,es_wellnessandbeauty,63.64,0
5,F,es_transportation,23.23,0
4,F,es_transportation,45.99,0
1,F,es_transportation,41.92,0
2,M,es_transportation,16.69,0
4,F,es_transportation,3.2,0
2,F,es_wellnessandbeauty,143.02,0
5,F,es_transportation,46.39,0
6,F,es_fashion,94.08,0
3,F,es_transportation,36.46,0
3,F,es_transportation,1.15,0
2,M,es_transportation,2.71,0
2,M,es_transportation,20.62,0
5,M,es_transportation,61.62,0
3,M,es_transportation,43.97,0
1,F,es_transportation,15.11,0
5,F,es_transportation,37.66,0
3,M,es_transportation,28.64,0
3,M,es_transportation,45.5,0
1,F,es_transportation,9.31,0
4,M,es_transportation,8.92,0
3,M,es_transportation,47.72,0
1,M,es_transportation,40.99,0
3,M,es_transportation,45.26,0
2,F,es_transportation,51.29,0
2,M,es_transportation,26.89,0
2,F,es_transportation,24.58,0
1,M,es_transportation,29.93,0
3,F,es_transportation,54.24,0
2,M,es_transportation,4.54,0
2,F,es_transportation,44.49,0
2,M,es_transportation,25.71,0
2,M,es_transportation,40.62,0
3,M,es_transportation,46.04,0
1,M,es_transportation,20.94,0
1,M,es_transportation,26.9,0
2,F,es_transportation,31.09,0
4,F,es_transportation,27.14,0
4,F,es_transportation,40.25,0
1,M,es_transportation,47.54,0
2,M,es_transportation,21.85,0
2,F,es_health,47.53,0
3,F,es_transportation,9.29,0
2,M,es_transportation,32.86,0
1,M,es_transportation,52,0
2,M,es_transportation,3.18,0
3,F,es_transportation,25.09,0
3,F,es_transportation,40.58,0
2,M,es_transportation,36.38,0
2,M,es_transportation,21.34,0
5,M,es_transportation,52.65,0
6,F,es_transportation,28.27,0
4,M,es_transportation,25.27,0
2,F,es_transportation,7.42,0
2,F,es_transportation,12.6,0
2,F,es_transportation,31.54,0
4,M,es_transportation,41.53,0
2,F,es_transportation,52.95,0
1,M,es_transportation,4.81,0
2,F,es_transportation,28.96,0
3,F,es_food,39.33,0
1,F,es_transportation,8.48,0
3,M,es_transportation,19.1,0
2,F,es_transportation,8.17,0
2,M,es_tech,115.8,0
2,M,es_transportation,25.15,0
2,F,es_food,24.95,0
3,M,es_transportation,8.98,0
2,F,es_transportation,30.18,0
4,F,es_transportation,15.67,0
3,F,es_hyper,29.75,0
4,F,es_health,12.09,0
2,F,es_transportation,79.26,0
3,M,es_transportation,3.78,0
4,M,es_transportation,56.45,0
1,F,es_transportation,4.33,0
3,F,es_wellnessandbeauty,94.09,0
2,M,es_transportation,37.53,0
5,F,es_transportation,32.73,0
4,F,es_transportation,28.95,0
5,M,es_transportation,29.38,0
2,F,es_transportation,24.49,0
4,M,es_food,17.62,0
3,F,es_transportation,88.74,0
3,F,es_transportation,41.36,0
3,F,es_transportation,26.76,0
2,F,es_transportation,51.61,0
5,M,es_transportation,11.04,0
1,M,es_transportation,21.38,0
2,M,es_transportation,2.06,0
3,F,es_transportation,67.82,0
3,F,es_transportation,38.19,0
5,M,es_transportation,37.19,0
3,M,es_food,6.09,0
3,M,es_transportation,33.53,0
2,F,es_transportation,38.18,0
3,M,es_transportation,51.45,0
2,M,es_transportation,12.44,0
2,F,es_barsandrestaurants,3.94,0
4,F,es_transportation,31.49,0
